action_id	lemma	verbnet_key	class_id	wordnet_senses_json	propbank_groupings_json	framenet_frames_json	provenance
vn34:butter-9.9:a661452edbd7bf72	blanket	blanket#1	butter-9.9	"[""blanket%2:35:00"",""blanket%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:contiguous_location-47.8:f8bb3db506777686	blanket	blanket#2	contiguous_location-47.8	"[""blanket%2:35:00"",""blanket%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contiguous_location-47.8
vn34:fill-9.8-1:f64ce98cfb8ed59c	blanket	blanket#3	fill-9.8-1	"[""blanket%2:35:00"",""blanket%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8-1
vn34:manner_speaking-37.3:32f009a4cbe020bc	blare	blare#1	manner_speaking-37.3	[]	"[""blare.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:sound_emission-43.2:7cf33e9a8915e49d	blare	blare#2	sound_emission-43.2	"[""blare%2:39:00"",""blare%2:39:01""]"	"[""blare.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:judgment-33.1:0379077402fb1cd8	blaspheme	blaspheme#1	judgment-33.1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:judgment-33.1
vn34:hit-18.1:d6189e1a7b3ddaf8	blast	blast#1	hit-18.1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hit-18.1
vn34:remedy-45.7:9d98a534b1c8bf20	blast	blast#2	remedy-45.7	"[""blast%2:39:00""]"	"[""blast.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:sound_emission-43.2:4b52a2ea96936a66	blast	blast#3	sound_emission-43.2	"[""blast%2:39:00""]"	"[""blast.01""]"	"[""Sound_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:animal_sounds-38:cbbd4649a7a16da5	blat	blat#1	animal_sounds-38	"[""blat%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:sound_emission-43.2:c3993104ab373227	blat	blat#2	sound_emission-43.2	"[""blat%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:light_emission-43.1:b270b1aa15e09ffd	blaze	blaze#1	light_emission-43.1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:light_emission-43.1
vn34:other_cos-45.4:e197c77f112aa4c3	bleach	bleach#1	other_cos-45.4	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:animal_sounds-38:90eb947ac2b96954	bleat	bleat#1	animal_sounds-38	"[""bleat%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:manner_speaking-37.3:db5ff88ef56f8175	bleat	bleat#2	manner_speaking-37.3	"[""bleat%2:32:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:breathe-40.1.2:88d8871a497b681f	bleed	bleed#1	breathe-40.1.2	"[""bleed%2:29:00""]"	"[""bleed.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:breathe-40.1.2
vn34:cheat-10.6.1-1-1:b2a40fe62910b76b	bleed	bleed#2	cheat-10.6.1-1-1	"[""bleed%2:30:00"",""bleed%2:40:09""]"	"[""bleed.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:cheat-10.6.1-1-1
vn34:marvel-31.3:acb82ff3628ad1af	bleed	bleed#3	marvel-31.3	[]	"[""bleed.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marvel-31.3
vn34:rob-10.6.4:4025e71c9ee0218e	bleed	bleed#4	rob-10.6.4	"[""bleed%2:30:00"",""bleed%2:40:09""]"	"[""bleed.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rob-10.6.4
vn34:steal-10.5:d2d465970946650d	bleed	bleed#5	steal-10.5	"[""bleed%2:30:00"",""bleed%2:40:09""]"	"[""bleed.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5
vn34:substance_emission-43.4-1-1:fedfd78f54c561fd	bleed	bleed#6	substance_emission-43.4-1-1	"[""bleed%2:29:00"",""bleed%2:29:01"",""bleed%2:30:00"",""bleed%2:38:00""]"	"[""bleed.01"",""bleed.03"",""bleed.05"",""bleed.06""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:substance_emission-43.4-1-1
vn34:remedy-45.7:0bf905ef1d1eec2a	blemish	blemish#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:change_bodily_state-40.8.4:d8c14bba67485afd	blench	blench#1	change_bodily_state-40.8.4	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:change_bodily_state-40.8.4
vn34:mix-22.1-1-1:a339638cfd2fe0c8	blend	blend#1	mix-22.1-1-1	"[""blend%2:35:00""]"	"[""blend.01""]"	"[""Amalgamation""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:mix-22.1-1-1
vn34:preparing-26.3-1:8c4638b14d01c94e	blend	blend#2	preparing-26.3-1	"[""blend%2:35:00""]"	"[""blend.01""]"	"[""Cause_to_amalgamate""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:preparing-26.3-1
vn34:judgment-33.1-1:c9803d2e10d4ce46	bless	bless#1	judgment-33.1-1	"[""bless%2:32:00"",""bless%2:40:00""]"	"[""bless.01"",""bless.02""]"	"[""Rite""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:judgment-33.1-1
vn34:destroy-44:bfdc299911d7068c	blight	blight#1	destroy-44	"[""blight%2:43:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:destroy-44
vn34:butter-9.9:cca06e0f733c8734	blindfold	blindfold#1	butter-9.9	"[""blindfold%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:hiccup-40.1.1:5bf455c4b9489c28	blink	blink#1	hiccup-40.1.1	[]	[]	"[""Body_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hiccup-40.1.1
vn34:light_emission-43.1:43cd15ea8dad1e58	blink	blink#2	light_emission-43.1	"[""blink%2:39:00""]"	"[""blink.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:light_emission-43.1
vn34:wink-40.3.1:1c1fde5a5bd73a08	blink	blink#3	wink-40.3.1	"[""blink%2:29:00"",""blink%2:29:01""]"	"[""point.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wink-40.3.1
vn34:entity_specific_cos-45.5:5e40dc857521ff37	blister	blister#1	entity_specific_cos-45.5	"[""blister%2:30:00""]"	"[""blister.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_cos-45.5
vn34:destroy-44:ffab82ee821858b6	blitz	blitz#1	destroy-44	"[""blitz%2:33:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:destroy-44
vn34:concealment-16:04f2fca6a35207e8	block	block#1	concealment-16	"[""block%2:39:00""]"	"[""block.01""]"	"[""Eclipse""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:concealment-16
vn34:fill-9.8-1:0cee35bb532e396a	block	block#2	fill-9.8-1	"[""block%2:33:00"",""block%2:35:00"",""block%2:39:00""]"	"[""block.01""]"	"[""Eclipse""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8-1
vn34:forbid-64.4-1:f42cfbc66777025a	block	block#3	forbid-64.4-1	"[""block%2:41:00"",""block%2:41:01""]"	"[""block.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:forbid-64.4-1
vn34:fill-9.8:4d69d8516bcb9a36	blockade	blockade#1	fill-9.8	"[""blockade%2:35:00""]"	"[""blockade.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:remedy-45.7:a0ef1add11711e1a	bloody	bloody#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:entity_specific_cos-45.5:d223e4a2e4aed9b7	bloom	bloom#1	entity_specific_cos-45.5	"[""bloom%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_cos-45.5
vn34:entity_specific_modes_being-47.2:545a7128c9f15122	bloom	bloom#2	entity_specific_modes_being-47.2	"[""bloom%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_modes_being-47.2
vn34:entity_specific_cos-45.5:12a8975149d34a1c	blossom	blossom#1	entity_specific_cos-45.5	"[""blossom%2:30:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_cos-45.5
vn34:entity_specific_modes_being-47.2:7e65d685d2b3ad79	blossom	blossom#2	entity_specific_modes_being-47.2	"[""blossom%2:30:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_modes_being-47.2
vn34:fill-9.8:3351d7c5cca35e1a	blot	blot#1	fill-9.8	"[""blot%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:build-26.1:e64d2d3004159d58	blow	blow#1	build-26.1	"[""blow%2:30:08""]"	"[""blow.07""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:build-26.1
vn34:crane-40.3.2:03930855a2af5ab9	blow	blow#2	crane-40.3.2	"[""blow%2:29:01""]"	"[""blow.01""]"	"[""Breathing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:crane-40.3.2
vn34:split-23.2:ee72a514a3b0036e	blow	blow#3	split-23.2	"[""blow%2:38:00"",""blow%2:38:03""]"	"[""blow.01""]"	"[""Breathing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:split-23.2
vn34:weather-57:efe5e6d7d491ad9b	blow	blow#4	weather-57	"[""blow%2:43:00""]"	"[""blow.02""]"	"[""Motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:weather-57
vn34:manner_speaking-37.3:688d046977af8c2b	blubber	blubber#1	manner_speaking-37.3	"[""blubber%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:nonverbal_expression-40.2:9c73ebaf1aec163b	blubber	blubber#2	nonverbal_expression-40.2	"[""blubber%2:29:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:nonverbal_expression-40.2
vn34:spank-18.3:1f98eab6faba0536	bludgeon	bludgeon#1	spank-18.3	"[""bludgeon%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spank-18.3
vn34:trick-59.2:9155e5e61d09a877	bluff	bluff#1	trick-59.2	"[""bluff%2:32:00"",""bluff%2:33:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:trick-59.2
vn34:other_cos-45.4:afbeb639dfed6482	blunt	blunt#1	other_cos-45.4	"[""blunt%2:30:00"",""blunt%2:35:00""]"	"[""blunt.01"",""blunt.02""]"	"[""Cause_to_be_sharp""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:other_cos-45.4:f60b3de2c7ce9379	blur	blur#1	other_cos-45.4	"[""blur%2:30:00"",""blur%2:30:01"",""blur%2:39:00"",""blur%2:39:01""]"	"[""blur.01"",""blur.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:say-37.7-1-1:0edfaf6e3955c9fa	blurt	blurt#1	say-37.7-1-1	"[""blurt%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:say-37.7-1-1
vn34:hiccup-40.1.1:40fe9c1291a4a1d2	blush	blush#1	hiccup-40.1.1	"[""blush%2:29:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hiccup-40.1.1
vn34:manner_speaking-37.3:6226331214a637dd	bluster	bluster#1	manner_speaking-37.3	[]	"[""bluster.02""]"	"[""Communication_manner""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:butter-9.9:60b7f64de26ecdf1	board	board#1	butter-9.9	"[""board%2:38:00""]"	"[""board.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:odge-46-1:5be689f3507ac955	board	board#2	odge-46-1	"[""board%2:34:01"",""board%2:42:00""]"	"[""board.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:odge-46-1
vn34:complain-37.8:6489c26cf78a4161	boast	boast#1	complain-37.8	"[""boast%2:32:00""]"	"[""boast.01""]"	"[""Bragging""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:complain-37.8
vn34:vehicle-51.4.1:3a76df5142a5f98b	boat	boat#1	vehicle-51.4.1	"[""boat%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:vehicle-51.4.1
vn34:braid-41.2.2:b9bf5e89aef1e77e	bob	bob#1	braid-41.2.2	"[""bob%2:29:00""]"	"[""bob.05""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:braid-41.2.2
vn34:curtsey-40.3.3:1622230f6e5e4c04	bob	bob#2	curtsey-40.3.3	"[""bob%2:32:00""]"	"[""bob.04""]"	"[""Body_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:curtsey-40.3.3
vn34:modes_of_being_with_motion-47.3:d5ab941d75c156ec	bob	bob#3	modes_of_being_with_motion-47.3	"[""bob%2:38:00""]"	"[""bob.01""]"	"[""Body_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3
vn34:vehicle-51.4.1:cfbe0e5ea80b2011	bobsled	bobsled#1	vehicle-51.4.1	"[""bobsled%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:vehicle-51.4.1
vn34:amuse-31.1:59c47bf1de2d9650	boggle	boggle#1	amuse-31.1	"[""boggle%2:31:00"",""boggle%2:38:00""]"	"[""boggle.01"",""boggle.02""]"	"[""Experiencer_obj""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:cooking-45.3:7b232bab2466981b	boil	boil#1	cooking-45.3	"[""boil%2:30:00"",""boil%2:30:01""]"	"[""boil.01"",""boil.02""]"	"[""Apply_heat""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:cooking-45.3
vn34:preparing-26.3-2:b2a69bcc5efee4ff	boil	boil#2	preparing-26.3-2	"[""boil%2:30:00""]"	"[""boil.02""]"	"[""Apply_heat""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:preparing-26.3-2
vn34:transfer_mesg-37.1.1:cddca955ea11e755	boil_down	boil_down#1	transfer_mesg-37.1.1	"[""boil_down%2:30:03""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1
vn34:other_cos-45.4:cbd61d314c9870e0	bolshevize	bolshevize#1	other_cos-45.4	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:support-15.3-1:642303f171f81f27	bolster	bolster#1	support-15.3-1	[]	"[""bolster.01"",""bolster.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:support-15.3-1
vn34:escape-51.1-1:69862f6d9d6ad993	bolt	bolt#1	escape-51.1-1	"[""bolt%2:38:01"",""bolt%2:38:02""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:escape-51.1-1
vn34:gobble-39.3-1:fe708ba7013c9287	bolt	bolt#2	gobble-39.3-1	"[""bolt%2:34:00"",""bolt%2:34:01""]"	"[""bolt.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:gobble-39.3-1
vn34:run-51.3.2:172d2d7317bc470f	bolt	bolt#3	run-51.3.2	"[""bolt%2:38:02""]"	"[""bolt.01""]"	"[""Fleeing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:tape-22.4:eca49d4b03e96804	bolt	bolt#4	tape-22.4	"[""bolt%2:35:00""]"	"[""bolt.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:attack-60.1:0e52c4ae83bc695c	bomb	bomb#1	attack-60.1	"[""bomb%2:33:00""]"	"[""bomb.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:attack-60.1
vn34:attack-60.1:772d3b8368130c01	bombard	bombard#1	attack-60.1	"[""bomb%2:33:00""]"	"[""bombard.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:attack-60.1
vn34:fill-9.8:5cffea7e622e2eee	bombard	bombard#2	fill-9.8	"[""bombard%2:33:00"",""bombard%2:35:00""]"	"[""bombard.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:pelt-17.2:66c88c2b609224b4	bombard	bombard#3	pelt-17.2	"[""bombard%2:35:00""]"	"[""bombard.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pelt-17.2
vn34:shake-22.3-2-1:3bcf3d3922a7cba9	bond	bond#1	shake-22.3-2-1	"[""?bond%2:35:00""]"	"[""bond.02""]"	"[""Attaching""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:shake-22.3-2-1
vn34:tape-22.4:1b2c8f64056924c7	bond	bond#2	tape-22.4	"[""bond%2:35:00""]"	"[""bond.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:pit-10.7:d2610472f1ab7911	bone	bone#1	pit-10.7	"[""bone%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pit-10.7
vn34:spank-18.3:f7362a31d18e343e	bonk	bonk#1	spank-18.3	"[""bonk%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spank-18.3
vn34:waltz-51.5:f996d7bd7caf49cc	boogie	boogie#1	waltz-51.5	"[""boogie%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:waltz-51.5
vn34:get-13.5.1:1ab39f10dc0ef82d	book	book#1	get-13.5.1	"[""book%2:41:01""]"	"[""book.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:get-13.5.1
vn34:prosecute-33.2:15909465263358d6	book	book#2	prosecute-33.2	[]	"[""book.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:prosecute-33.2
vn34:animal_sounds-38:0e678fb0ca1f1cc7	boom	boom#1	animal_sounds-38	"[""boom%2:39:00""]"	"[""boom.02""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:manner_speaking-37.3:b7dbc701ad0f75a2	boom	boom#2	manner_speaking-37.3	"[""boom%2:39:00"",""boom%2:39:01""]"	"[""boom.02""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:sound_emission-43.2:d1d0a8eb5c7a8483	boom	boom#3	sound_emission-43.2	"[""boom%2:39:00"",""boom%2:39:01""]"	"[""boom.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:promote-102:470c5e702515e2c9	boost	boost#1	promote-102	"[""boost%2:41:00""]"	"[""boost.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:promote-102
vn34:support-15.3-1:71162e8f942cfcbe	boost	boost#2	support-15.3-1	[]	"[""boost.01"",""boost.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:support-15.3-1
vn34:banish-10.2:827aad35ec0940b8	boot	boot#1	banish-10.2	"[""boot%2:35:00""]"	"[""boot.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:banish-10.2
vn34:throw-17.1-1:47c658db38b2c0fb	boot	boot#2	throw-17.1-1	"[""boot%2:35:00""]"	"[""boot.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:throw-17.1-1
vn34:hit-18.1:2869b701c95cd757	bop	bop#1	hit-18.1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hit-18.1
vn34:waltz-51.5:a25f3d53625778b7	bop	bop#2	waltz-51.5	"[""bop%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:waltz-51.5
vn34:contiguous_location-47.8:7855f41aaa422267	border	border#1	contiguous_location-47.8	"[""border%2:35:00"",""border%2:35:01"",""border%2:42:00""]"	"[""border.01""]"	"[""Locative_relation""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contiguous_location-47.8
vn34:amuse-31.1:5d348dbea51804be	bore	bore#1	amuse-31.1	"[""bore%2:37:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:carve-21.2-1:e2ee2c87c62f2acb	bore	bore#3	carve-21.2-1	"[""bore%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:carve-21.2-1
vn34:rummage-35.5:55bf654535399208	bore	bore#4	rummage-35.5	"[""bore%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rummage-35.5
vn34:obtain-13.5.2:bcdd3cfcf69dfe6e	borrow	borrow#1	obtain-13.5.2	"[""borrow%2:40:00""]"	"[""borrow.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:obtain-13.5.2
vn34:captain-29.8-1:440ee53a7fd26193	boss	boss#1	captain-29.8-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:captain-29.8-1
vn34:remedy-45.7:380c805b67a04d09	botch	botch#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:amuse-31.1:8fd44cd167e32658	bother	bother#1	amuse-31.1	"[""bother%2:37:00"",""bother%2:37:02"",""bother%2:37:03""]"	"[""bother.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:marvel-31.3:632b398cc811e0c6	bother	bother#2	marvel-31.3	"[""bother%2:41:00""]"	"[""bother.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marvel-31.3
vn34:pain-40.8.1:b7155cfd213598be	bother	bother#3	pain-40.8.1	"[""bother%2:37:00""]"	"[""bother.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pain-40.8.1
vn34:pocket-9.10:7d6895e2148e4ff6	bottle	bottle#1	pocket-9.10	"[""bottle%2:35:00"",""bottle%2:40:00""]"	"[""bottle.01""]"	"[""Placing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pocket-9.10
vn34:feeding-39.7:bce88edf9efe374d	bottlefeed	bottlefeed#1	feeding-39.7	"[""bottlefeed%2:34:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:feeding-39.7
vn34:roll-51.3.1:d83f1b9a4e9ca224	bounce	bounce#1	roll-51.3.1	"[""bounce%2:35:03"",""bounce%2:38:00"",""bounce%2:38:02""]"	"[""bounce.01"",""bounce.06""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:roll-51.3.1
vn34:run-51.3.2-2:9fed1fc9b2b1bef5	bounce	bounce#2	run-51.3.2-2	"[""bounce%2:35:03"",""bounce%2:38:00"",""bounce%2:38:02""]"	"[""bounce.01"",""bounce.06""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-2
vn34:slide-11.2-1:ff7f4eefa46a18ce	bounce	bounce#3	slide-11.2-1	"[""?bounce%2:38:02"",""bounce%2:35:03"",""bounce%2:38:00"",""bounce%2:38:01""]"	"[""bounce.01"",""bounce.06""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:slide-11.2-1
