action_id	lemma	frame_id	thematic_role	hole_role	requirement	strength	mapping_status	provenance
vn34:exhale-40.1.3-1:e6b7f955ce356e73	defecate	exhale-40.1.3-1:frame:c84bedbf4bb517dd	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:exhale-40.1.3-1:role:Theme:lossless-v1
vn34:exhale-40.1.3-1:e6b7f955ce356e73	defecate	exhale-40.1.3-1:frame:c84bedbf4bb517dd	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:exhale-40.1.3-1:role:Agent:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:20c29fa2ca3f9b16	Beneficiary	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Beneficiary:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:20c29fa2ca3f9b16	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Agent:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:81b586e877ec9268	Beneficiary	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Beneficiary:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:81b586e877ec9268	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Agent:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:c66309eba96a4b46	Beneficiary	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Beneficiary:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:c66309eba96a4b46	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Agent:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:f7d6e4a6cac07c8e	Beneficiary	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Beneficiary:audited-projection-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:f7d6e4a6cac07c8e	Theme	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Theme:lossless-v1
vn34:defend-72.3:2f284a59366805ca	defend	defend-72.3:frame:f7d6e4a6cac07c8e	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:defend-72.3:role:Agent:audited-projection-v1
vn34:acquiesce-95.1:54eacaca052c6669	defer	acquiesce-95.1:frame:17816a170310d70d	Pivot	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:acquiesce-95.1:role:Pivot:audited-projection-v1
vn34:acquiesce-95.1:54eacaca052c6669	defer	acquiesce-95.1:frame:17816a170310d70d	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:acquiesce-95.1:role:Agent:audited-projection-v1
vn34:acquiesce-95.1:54eacaca052c6669	defer	acquiesce-95.1:frame:9ef2be19c1b24b28	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:acquiesce-95.1:role:Agent:audited-projection-v1
vn34:delay-53.3-1-1:5febbac3febaf73a	defer	delay-53.3-1-1:frame:0f81e459b4355068	Source	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:delay-53.3-1-1:role:Source:lossless-v1
vn34:delay-53.3-1-1:5febbac3febaf73a	defer	delay-53.3-1-1:frame:0f81e459b4355068	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:delay-53.3-1-1:role:Agent:audited-projection-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:28de0a97f79b2266	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""},{""op"":""atom"",""sign"":""+"",""type"":""organization""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Theme:lossless-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:28de0a97f79b2266	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Agent:audited-projection-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:bd8354a6ddeb276d	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""},{""op"":""atom"",""sign"":""+"",""type"":""organization""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Theme:lossless-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:bd8354a6ddeb276d	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Agent:audited-projection-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:bf917cb335570b8e	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""},{""op"":""atom"",""sign"":""+"",""type"":""organization""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Theme:lossless-v1
vn34:characterize-29.2-1-1:9a47718b6331cacd	define	characterize-29.2-1-1:frame:bf917cb335570b8e	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2-1-1:role:Agent:audited-projection-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:6a50a32638c6e254	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Theme:lossless-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:6a50a32638c6e254	Recipient	PostVerbHole2	HasSort Animate	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Recipient:audited-projection-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:6a50a32638c6e254	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Agent:audited-projection-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:771e689a01a6bc28	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Theme:lossless-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:771e689a01a6bc28	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Agent:audited-projection-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:bfc38b05a8aa7384	Reflexive	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Reflexive:lossless-v1
vn34:reflexive_appearance-48.1.2:260f49993b2321c9	define	reflexive_appearance-48.1.2:frame:bfc38b05a8aa7384	Theme	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2:role:Theme:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:0ece12c1f77db049	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:0ece12c1f77db049	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Result:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:0ece12c1f77db049	Instrument	PostVerbHole3	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Instrument:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:0ece12c1f77db049	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Agent:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:18593d0f7132071d	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:18593d0f7132071d	Instrument	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Instrument:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:18593d0f7132071d	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Agent:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:754da77b4891ed38	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:754da77b4891ed38	Instrument	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Instrument:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:91fe81c52f0a927a	Patient	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:be8bd7648c2e5060	Patient	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:cdeae227d3e73fb8	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:cdeae227d3e73fb8	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Result:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:cdeae227d3e73fb8	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Agent:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:e14a07e6547864e3	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:e14a07e6547864e3	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Agent:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:f7f80b1427732168	Patient	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""solid""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Patient:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:f7f80b1427732168	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Result:lossless-v1
vn34:bend-45.2:8837b1dfe7963f72	deflate	bend-45.2:frame:f7f80b1427732168	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2:role:Agent:lossless-v1
vn34:debone-10.8:321173a5efca4d97	deflea	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:321173a5efca4d97	deflea	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:4f20fd50c2d5f00f	Patient	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Patient:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:7630d78c6c903f7f	Patient	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Patient:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:7630d78c6c903f7f	Instrument	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Instrument:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:a5802d66d1a90299	Patient	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Patient:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:a5802d66d1a90299	Instrument	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Instrument:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:a5802d66d1a90299	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Agent:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:b1ea3acdfba7651b	Patient	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Patient:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:b1ea3acdfba7651b	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Agent:lossless-v1
vn34:other_cos-45.4:30a427e50525d089	deflect	other_cos-45.4:frame:e9234b123551dcfa	Patient	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4:role:Patient:lossless-v1
vn34:debone-10.8:a292a87c59675fda	deflesh	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:a292a87c59675fda	deflesh	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:debone-10.8:374dc22953e5f4fc	deflower	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:374dc22953e5f4fc	deflower	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:debone-10.8:e4e786539a5990dc	defoam	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:e4e786539a5990dc	defoam	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:debone-10.8:b7a71313ed46d3c1	defog	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:b7a71313ed46d3c1	defog	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:debone-10.8:69bafc9b166876bf	deforest	debone-10.8:frame:8a6a0e3fd6e6e7d3	Source	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Source:lossless-v1
vn34:debone-10.8:69bafc9b166876bf	deforest	debone-10.8:frame:8a6a0e3fd6e6e7d3	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:debone-10.8:role:Agent:audited-projection-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:308d55225a10b229	Patient	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Patient:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:308d55225a10b229	Initial_State	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Initial_State:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:308d55225a10b229	Result	PostVerbHole3	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Result:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:308d55225a10b229	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Agent:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:35db234ce125decd	Patient	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Patient:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:35db234ce125decd	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Agent:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:5f28de4c2d6c110d	Result	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Result:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:5f28de4c2d6c110d	Patient	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Patient:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:7e312411a0543cd7	Patient	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Patient:lossless-v1
vn34:turn-26.6.1:a9583bd7f9a97b92	deform	turn-26.6.1:frame:970c6277fbbd7010	Initial_State	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:turn-26.6.1:role:Initial_State:lossless-v1
